achat_id,client_id,produit,catégorie,quantité,prix_unitaire,montant_total,achat_effectue,segment,date_achat,retour,note_satisfaction,propension_achat,canal_achat,moyen_paiement,campagne_marketing,nom,âge,sexe,ville
14003,C44688,Jus naturel,Alimentaire,4,3726,14904,1,Champions,2023-09-23,0,4,0.07,En ligne,Mobile Money,Non,Virginie Le Petit,35,M,Bafoussam
14004,C48128,Savon,Hygiène,5,1346,6730,1,Champions,2021-12-11,1,2,0.89,Magasin,Mobile Money,Non,Grégoire Nguyen,30,F,Douala
14005,C43716,Paracétamol,Santé,3,48967,146901,1,Potentiels,2019-03-23,0,2,0.6,Magasin,Espèces,Non,Martin de la Pereira,18,F,Douala
14006,C28964,Lait en poudre,Alimentaire,1,4848,4848,1,À risque,2020-07-09,0,2,0.56,Mobile,Mobile Money,Oui,Aurélie-Noémi Jacob,57,M,Douala
0,C22182,Sac à main,Textile,0,0,0,0,À risque,2023-02-12,0,2,0.36,0,Mobile Money,Non,Jean-Richard Gaudin,19,F,Douala
14007,C05867,Ventilateur,Électroménager,2,51266,102532,1,Perdus,2022-12-20,0,3,0.62,Magasin,Espèces,Oui,Nicole Da Costa,34,M,Douala
14008,C16547,Huile 1L,Alimentaire,3,708,2124,1,Champions,2020-11-21,0,1,0.11,En ligne,Mobile Money,Oui,Louise de Diallo,19,M,Douala
14009,C06042,Biscuits,Alimentaire,3,3925,11775,1,À risque,2020-07-01,0,4,0.66,En ligne,Mobile Money,Non,Maryse Da Silva,65,M,Douala
14010,C47458,Smartphone,Électronique,3,347231,1041693,1,À risque,2023-04-06,0,3,0.24,Mobile,Mobile Money,Non,David Carlier,29,M,Yaoundé
14011,C23331,Cartable,Papeterie,2,6309,12618,1,Champions,2020-05-09,0,1,0.48,En ligne,Espèces,Non,Adèle Masse,24,F,Douala
14012,C42949,Réfrigérateur,Électroménager,5,71068,355340,1,Perdus,2022-11-20,0,1,0.94,Mobile,Espèces,Non,Bertrand Andre-Potier,35,M,Garoua
0,C50481,Casque audio,Électronique,0,0,0,0,Perdus,2023-05-04,0,5,0.44,0,Mobile Money,Non,Frédéric Carpentier,61,M,Bafoussam
14013,C57449,Lait infantile,Santé,2,7150,14300,1,À risque,2021-02-19,0,2,0.56,Magasin,Mobile Money,Non,Marcel-Marcel Masson,53,M,Douala
14014,C00819,Riz 5kg,Alimentaire,1,4982,4982,1,Fidèles,2019-11-11,0,1,0.98,En ligne,Espèces,Non,Bernadette Le Picard,30,M,Douala
14015,C05536,Ciment,Bricolage,2,21854,43708,1,Fidèles,2022-05-04,0,1,0.3,Magasin,Espèces,Non,Valentine Gay,60,F,Douala
14016,C45510,Huile 1L,Alimentaire,2,3378,6756,1,Potentiels,2022-10-24,0,3,0.45,Mobile,Mobile Money,Non,Bernard Gaillard du Langlois,52,F,Douala
14017,C18006,Télévision,Électronique,1,169429,169429,1,Champions,2023-02-14,0,4,0.08,Magasin,Mobile Money,Non,Valérie-Alexandria Gomez,29,F,Douala
14018,C52123,Riz 5kg,Alimentaire,2,4065,8130,1,À risque,2022-08-29,0,3,0.72,En ligne,Carte bancaire,Non,Adrienne Coste-Vidal,61,F,Douala
14019,C39611,Chaise,Maison,4,21287,85148,1,À risque,2022-10-12,0,1,0.23,Magasin,Espèces,Non,Alain Normand,26,F,Douala
14020,C45077,Jus naturel,Alimentaire,1,1170,1170,1,Champions,2019-07-27,0,5,0.97,Mobile,Mobile Money,Non,Rémy Hubert,29,F,Yaoundé
14021,C14294,Cahier,Papeterie,4,5987,23948,1,À risque,2020-06-30,0,1,0.6,Magasin,Espèces,Non,Lucas Blanc,47,F,Bertoua
14022,C33778,Jus naturel,Alimentaire,1,1996,1996,1,À risque,2021-05-03,0,1,0.02,Magasin,Mobile Money,Oui,François Robert,63,M,Garoua
14023,C49009,Crayon,Papeterie,5,9360,46800,1,À risque,2023-12-04,0,2,0.36,Magasin,Mobile Money,Non,Anne Devaux-Boulanger,21,F,Yaoundé
14024,C15238,Jus naturel,Alimentaire,5,2067,10335,1,Potentiels,2023-01-21,0,1,0.51,En ligne,Mobile Money,Non,Lucie Barre,30,F,Yaoundé
14025,C19483,Chaussures,Textile,4,79720,318880,1,Fidèles,2022-01-01,0,4,0.05,Magasin,Mobile Money,Oui,Susan Bourdon Le Toussaint,26,F,Yaoundé
14026,C22371,Riz 5kg,Alimentaire,5,4792,23960,1,Champions,2019-12-13,0,1,0.34,Magasin,Espèces,Non,Célina Tanguy de la Maury,27,M,Yaoundé
14027,C14948,Gel douche,Hygiène,1,2857,2857,1,Perdus,2019-10-11,0,3,0.28,Magasin,Mobile Money,Non,Benoît Gomez,35,M,Douala
14028,C22088,Huile 1L,Alimentaire,4,4325,17300,1,Perdus,2022-11-29,0,5,0.64,Mobile,Espèces,Non,Adrien David,24,M,Yaoundé
14029,C25033,Recharge mobile,Services,5,11276,56380,1,À risque,2021-05-07,0,3,0.84,Magasin,Mobile Money,Non,Nath Da Silva,55,F,Douala
14030,C00576,Riz 5kg,Alimentaire,4,1248,4992,1,Fidèles,2021-10-07,0,5,0.54,En ligne,Mobile Money,Non,Tristan Lemaître,29,M,Garoua
14031,C33695,Jus naturel,Alimentaire,4,926,3704,1,Perdus,2022-09-26,0,2,0.12,Magasin,Carte bancaire,Non,Valentine Brun,49,M,Bafoussam
14032,C54537,Sac à main,Textile,3,55065,165195,1,Potentiels,2022-03-30,0,5,0.82,Magasin,Mobile Money,Non,Bernard Camus,38,M,Yaoundé
14033,C38352,Huile 1L,Alimentaire,1,1266,1266,1,Perdus,2023-04-27,0,2,0.19,Magasin,Espèces,Oui,Margaux Dumas,54,M,Yaoundé
14034,C16833,Pantalon,Textile,1,57383,57383,1,Perdus,2021-02-11,0,4,0.96,Magasin,Espèces,Oui,Luce Bertin-Leroux,57,F,Douala
14035,C20461,Forfait Internet,Services,2,97297,194594,1,Champions,2022-04-10,0,2,0.85,En ligne,Mobile Money,Oui,Alex-Maggie Collin,18,F,Douala
14036,C17203,Chaussures,Textile,2,86562,173124,1,Potentiels,2022-12-29,0,1,0.23,Mobile,Espèces,Non,Anouk Roger,24,M,Maroua
14037,C31612,Biscuits,Alimentaire,5,4570,22850,1,À risque,2022-08-18,0,1,0.34,Magasin,Espèces,Non,Lucas Laurent de la Leblanc,39,F,Bafoussam
14038,C21597,Sac à main,Textile,3,26872,80616,1,Potentiels,2023-11-03,0,2,0.31,Mobile,Mobile Money,Oui,Sophie Masse,57,F,Yaoundé
14039,C08452,Matelas,Maison,4,115293,461172,1,À risque,2020-08-25,0,1,0.09,Magasin,Mobile Money,Non,Amélie-Anouk Delattre,44,M,Garoua
14040,C18343,Forfait Internet,Services,1,48531,48531,1,Perdus,2022-03-01,0,4,0.21,Magasin,Mobile Money,Non,Constance de Germain,67,M,Bafoussam
14041,C01046,Abonnement Canal+,Services,5,25000,125000,1,Potentiels,2019-12-15,0,3,0.36,En ligne,Espèces,Oui,Patrick Guichard,50,F,Douala
14042,C19688,Chemise,Textile,4,91698,366792,1,Perdus,2022-09-06,0,2,0.31,Magasin,Espèces,Non,Simone Vasseur,26,F,Yaoundé
14043,C38119,Huile 1L,Alimentaire,2,2055,4110,1,À risque,2023-03-11,0,1,0.91,Magasin,Mobile Money,Non,Bernard Jourdan,58,F,Douala
14044,C45882,Riz 5kg,Alimentaire,1,1210,1210,1,Champions,2019-06-30,0,1,0.24,Magasin,Mobile Money,Non,Geneviève Salmon,69,F,Yaoundé
0,C08265,Lait en poudre,Alimentaire,0,0,0,0,À risque,2022-07-15,0,3,0.76,0,Mobile Money,Non,Éric Toussaint,35,F,Yaoundé
14045,C14788,Cahier,Papeterie,4,18206,72824,1,Perdus,2023-11-19,0,1,0.34,Magasin,Mobile Money,Non,Olivie Toussaint,51,M,Bertoua
14046,C23732,Shampoing,Hygiène,1,6145,6145,1,Champions,2023-04-24,0,1,0.17,Magasin,Mobile Money,Non,Adèle Charrier,57,F,Douala
14047,C40486,Recharge mobile,Services,1,98001,98001,1,Potentiels,2020-06-20,0,5,0.34,Magasin,Mobile Money,Non,Denise Perret,39,M,Yaoundé
14048,C31047,Matelas,Maison,4,36497,145988,1,Perdus,2022-04-09,0,1,0.11,Mobile,Mobile Money,Non,François Labbé,25,M,Douala
14049,C46035,Abonnement Canal+,Services,4,25000,100000,1,Perdus,2019-08-23,0,2,0.91,En ligne,Espèces,Non,Vincent-Timothée Neveu,60,F,Douala
0,C39533,Biscuits,Alimentaire,0,0,0,0,Perdus,2021-06-16,0,2,0.27,0,Espèces,Non,Suzanne Monnier,69,F,Douala
14050,C21091,Biscuits,Alimentaire,5,2336,11680,1,À risque,2023-09-24,0,1,0.51,Magasin,Mobile Money,Non,Alexandrie Bouchet,47,M,Bertoua
14051,C16427,Biscuits,Alimentaire,5,763,3815,1,Fidèles,2021-07-08,0,1,0.59,Mobile,Espèces,Non,Édith-Aurélie Garcia,33,M,Douala
14052,C23901,Stylo,Papeterie,1,14192,14192,1,Perdus,2021-12-05,0,5,0.74,Magasin,Espèces,Non,Thomas Fontaine-David,20,M,Yaoundé
14053,C56968,Jus naturel,Alimentaire,3,2135,6405,1,À risque,2019-04-04,0,4,0.01,En ligne,Mobile Money,Non,Roland Costa,54,M,Bertoua
14054,C16593,Recharge mobile,Services,5,27763,138815,1,Champions,2021-03-10,0,5,0.79,En ligne,Espèces,Oui,Célina Nguyen,41,F,Douala
14055,C43423,Sac à main,Textile,4,49938,199752,1,Perdus,2021-04-05,0,1,0.93,Magasin,Carte bancaire,Non,Édouard Samson-Mercier,34,M,Ngaoundéré
14056,C40076,Savon,Hygiène,3,1919,5757,1,À risque,2023-10-10,0,2,0.53,Magasin,Mobile Money,Non,Auguste-Stéphane Simon,57,M,Douala
14057,C29048,Riz 5kg,Alimentaire,3,4642,13926,1,À risque,2019-05-31,0,1,0.29,Mobile,Mobile Money,Oui,Océane Lebon,57,F,Yaoundé
14058,C55792,Lait infantile,Santé,1,33121,33121,1,Fidèles,2021-02-25,0,5,0.5,Mobile,Espèces,Non,Bernard Brunel,19,F,Douala
14059,C41511,Paracétamol,Santé,5,16356,81780,1,Potentiels,2021-10-06,0,2,0.51,Mobile,Mobile Money,Non,Alex Joubert,23,F,Yaoundé
14060,C11092,Jus naturel,Alimentaire,3,2007,6021,1,Fidèles,2023-03-21,0,5,0.19,Magasin,Espèces,Non,Martin Legendre,43,F,Yaoundé
14061,C38153,Cartable,Papeterie,5,14372,71860,1,Perdus,2020-06-06,0,1,0.65,En ligne,Espèces,Non,Auguste de la Bousquet,34,M,Yaoundé
14062,C58420,Recharge mobile,Services,4,44959,179836,1,À risque,2019-10-07,0,5,0.17,En ligne,Mobile Money,Non,Bernard-Philippe Brunel,47,M,Bertoua
14063,C00492,Recharge mobile,Services,3,91858,275574,1,Potentiels,2021-02-15,0,2,0.53,Magasin,Mobile Money,Oui,Corinne-Emmanuelle Lefèvre,18,M,Bafoussam
14064,C08036,Paracétamol,Santé,4,4418,17672,1,À risque,2019-07-09,0,3,0.97,Mobile,Mobile Money,Non,Claude Guyon,53,F,Bafoussam
14065,C26247,Biscuits,Alimentaire,1,665,665,1,Fidèles,2019-09-26,0,5,0.61,Magasin,Carte bancaire,Oui,Thomas Huet,26,F,Douala
14066,C15221,Sirop toux,Santé,4,18831,75324,1,Perdus,2021-06-16,0,3,0.94,En ligne,Mobile Money,Non,Aurore Cordier de Lemaître,46,M,Yaoundé
14067,C51381,Jus naturel,Alimentaire,5,1845,9225,1,Fidèles,2020-11-30,0,5,0.38,Magasin,Espèces,Non,Thibaut Guillet-Boucher,19,F,Bafoussam
14068,C38247,Recharge mobile,Services,1,59758,59758,1,Perdus,2021-08-19,0,3,0.38,En ligne,Espèces,Non,Madeleine Pineau,20,F,Garoua
14069,C07739,Huile 1L,Alimentaire,1,685,685,1,Perdus,2021-07-25,0,1,0.84,Magasin,Mobile Money,Oui,Margaud Laporte-Monnier,44,F,Yaoundé
14070,C53032,Télévision,Électronique,3,183957,551871,1,Champions,2022-09-13,0,3,0.04,En ligne,Mobile Money,Non,Catherine Bègue de la Voisin,67,F,Douala
14071,C50663,Lait en poudre,Alimentaire,4,4684,18736,1,Perdus,2022-01-01,0,2,0.96,Magasin,Espèces,Non,Françoise Lopez-Richard,34,M,Douala
14072,C09443,Biscuits,Alimentaire,3,1620,4860,1,Perdus,2019-06-03,0,5,0.86,Magasin,Mobile Money,Oui,Françoise Lacroix de la Prévost,59,F,Bertoua
14073,C24706,Forfait Internet,Services,1,29375,29375,1,Champions,2023-04-12,0,2,0.73,Mobile,Mobile Money,Non,Colette de Germain,37,M,Bertoua
14074,C37129,Shampoing,Hygiène,4,2926,11704,1,À risque,2019-07-23,0,3,0.22,En ligne,Espèces,Non,Aimé Leblanc,64,M,Ngaoundéré
14075,C34478,Abonnement Canal+,Services,4,25000,100000,1,Potentiels,2021-02-18,0,4,0.61,Magasin,Mobile Money,Non,Luce Leroy,21,F,Douala
14076,C43403,Riz 5kg,Alimentaire,5,1359,6795,1,À risque,2019-11-02,0,1,0.3,En ligne,Carte bancaire,Non,Jacqueline Richard,47,M,Yaoundé
14077,C09717,Cartable,Papeterie,5,8015,40075,1,Fidèles,2022-07-08,0,4,0.0,Mobile,Espèces,Non,Claude Marie,41,F,Douala
14078,C45211,Chemise,Textile,3,73541,220623,1,À risque,2019-04-12,0,5,0.2,Mobile,Carte bancaire,Oui,Marine Paul,49,F,Yaoundé
14079,C39981,Biscuits,Alimentaire,1,569,569,1,À risque,2022-06-28,0,4,0.51,Magasin,Mobile Money,Oui,Nath Le Barre,42,M,Douala
14080,C49038,Recharge mobile,Services,5,33172,165860,1,Perdus,2019-05-25,0,1,0.09,Magasin,Espèces,Non,William Duhamel,53,F,Garoua
14081,C31634,Télévision,Électronique,3,315723,947169,1,Perdus,2021-11-01,0,2,0.19,Magasin,Espèces,Non,Alphonse Leroux,26,M,Yaoundé
14082,C44755,Lait en poudre,Alimentaire,4,4403,17612,1,Potentiels,2023-11-04,0,4,0.75,En ligne,Espèces,Oui,Gabrielle Charpentier,42,F,Ngaoundéré
14083,C53885,Pantalon,Textile,1,32786,32786,1,À risque,2019-06-28,0,1,0.16,En ligne,Mobile Money,Non,Céline Legendre,28,M,Yaoundé
14084,C56305,Gel douche,Hygiène,2,3133,6266,1,Perdus,2019-08-31,0,2,0.53,Magasin,Espèces,Non,Noël Blondel,38,M,Yaoundé
14085,C31697,Lait en poudre,Alimentaire,2,930,1860,1,Potentiels,2021-09-04,0,1,0.5,Mobile,Espèces,Non,Isabelle Peron,18,M,Douala
14086,C28588,Casque audio,Électronique,2,321589,643178,1,Fidèles,2021-10-14,0,1,0.43,Magasin,Espèces,Non,Victor Le Ramos,25,M,Ngaoundéré
14087,C46203,Huile 1L,Alimentaire,4,3933,15732,1,Perdus,2022-02-28,0,1,0.33,Magasin,Mobile Money,Non,Aurore Lemoine Le Aubry,41,F,Douala
14088,C27372,Vitamines,Santé,3,38962,116886,1,Potentiels,2021-03-06,0,3,0.17,Magasin,Carte bancaire,Oui,Thierry Picard,56,F,Yaoundé
14089,C14383,Riz 5kg,Alimentaire,1,3394,3394,1,Potentiels,2022-02-09,0,5,0.99,Magasin,Espèces,Non,Valentine Laporte,38,M,Douala
14090,C10850,Jus naturel,Alimentaire,4,681,2724,1,Champions,2023-04-23,0,2,0.58,En ligne,Espèces,Non,Nicole de la Jacquet,29,F,Douala
14091,C13232,Vitamines,Santé,2,12463,24926,1,Perdus,2022-01-12,0,5,0.44,Magasin,Mobile Money,Non,Zacharie du Moreno,46,M,Yaoundé
14092,C57268,Gel douche,Hygiène,5,6983,34915,1,Fidèles,2023-09-03,0,1,0.3,Mobile,Mobile Money,Oui,Marthe Picard,61,F,Douala
14093,C35444,Réfrigérateur,Électroménager,3,22697,68091,1,À risque,2023-09-01,0,1,0.45,Magasin,Mobile Money,Non,Victor Lemaître,43,M,Yaoundé
14094,C06891,Table,Maison,3,112043,336129,1,À risque,2021-11-08,0,3,0.73,Mobile,Espèces,Non,Philippine Grenier,50,F,Douala
14095,C02556,Huile 1L,Alimentaire,4,2662,10648,1,À risque,2021-07-24,0,5,0.57,Magasin,Espèces,Non,Jean-Jules Berger,42,M,Douala
14096,C32290,Ventilateur,Électroménager,2,282700,565400,1,À risque,2019-09-08,0,1,0.51,Magasin,Carte bancaire,Oui,Jacques Guichard-Berger,22,F,Bertoua
14097,C55773,Casque audio,Électronique,4,272860,1091440,1,Perdus,2022-05-29,0,2,0.99,Magasin,Espèces,Non,Maryse Lejeune,45,M,Douala
14098,C04247,Dentifrice,Hygiène,1,2559,2559,1,Fidèles,2021-02-27,0,1,0.56,Mobile,Mobile Money,Oui,Célina Henry,46,F,Ngaoundéré
14099,C14454,Riz 5kg,Alimentaire,4,2740,10960,1,Perdus,2022-10-13,1,5,0.2,Magasin,Mobile Money,Non,Andrée Lebreton,62,F,Douala
14100,C33746,Table,Maison,3,97865,293595,1,Fidèles,2020-08-26,0,1,0.32,Mobile,Carte bancaire,Non,Alexandrie Goncalves,43,F,Douala
14101,C27471,Casque audio,Électronique,4,396217,1584868,1,Fidèles,2023-05-27,0,5,0.71,Magasin,Espèces,Non,Mathilde Millet,65,M,Douala
14102,C48128,Ventilateur,Électroménager,4,61405,245620,1,Perdus,2020-11-30,0,5,0.38,Magasin,Espèces,Non,Alice Grondin,30,F,Douala
14103,C59427,Cahier,Papeterie,2,16390,32780,1,À risque,2020-08-28,0,5,0.04,Magasin,Espèces,Non,Alain Rousset,27,F,Ngaoundéré
14104,C08930,Biscuits,Alimentaire,3,1391,4173,1,Fidèles,2021-10-29,0,1,0.21,Magasin,Mobile Money,Non,Édith Loiseau,45,M,Douala
0,C30480,Paracétamol,Santé,0,0,0,0,Potentiels,2021-10-04,0,1,0.04,0,Mobile Money,Non,Émile Boulanger,65,F,Yaoundé
14105,C27930,Pantalon,Textile,1,41054,41054,1,Perdus,2019-06-13,0,2,0.65,Magasin,Mobile Money,Non,Charles Pineau,45,M,Garoua
14106,C16297,Paracétamol,Santé,1,11094,11094,1,À risque,2023-08-24,0,1,0.35,Mobile,Mobile Money,Non,Émile Caron,51,F,Yaoundé
14107,C40505,Chaussures,Textile,2,61154,122308,1,À risque,2019-01-18,0,3,0.9,Magasin,Mobile Money,Non,Thierry Sauvage,47,F,Yaoundé
14108,C24436,Sirop toux,Santé,2,3957,7914,1,Potentiels,2022-12-14,0,4,0.44,En ligne,Carte bancaire,Non,Nathalie Lelièvre,20,F,Douala
14109,C35682,Sac à main,Textile,3,79371,238113,1,Potentiels,2019-12-07,0,4,0.83,Magasin,Mobile Money,Oui,Françoise de Gros,23,M,Douala
14110,C14316,Pantalon,Textile,4,69914,279656,1,À risque,2022-09-01,0,1,0.71,En ligne,Mobile Money,Non,Thibault Ferreira,25,F,Yaoundé
14111,C14205,Dentifrice,Hygiène,5,530,2650,1,Perdus,2021-01-08,0,2,0.56,En ligne,Mobile Money,Non,Jules Poulain de la Perrin,52,F,Bertoua
14112,C33060,Réfrigérateur,Électroménager,5,195768,978840,1,À risque,2023-01-14,0,3,0.54,Magasin,Mobile Money,Non,Louis Carlier,35,F,Maroua
14113,C29703,Gel douche,Hygiène,3,3844,11532,1,Potentiels,2021-01-30,0,3,0.2,Magasin,Carte bancaire,Oui,Marcel Le Bousquet,63,M,Bafoussam
14114,C36730,Lait en poudre,Alimentaire,2,4405,8810,1,Perdus,2020-04-07,0,5,0.4,Magasin,Espèces,Non,Émilie Bonnet,41,F,Douala
14115,C46974,Réfrigérateur,Électroménager,2,44341,88682,1,À risque,2021-09-06,0,5,0.32,Magasin,Espèces,Non,Éric Perrot,51,F,Bafoussam
14116,C45994,Paracétamol,Santé,1,19304,19304,1,Fidèles,2019-11-10,0,1,0.6,Magasin,Mobile Money,Non,Manon Blanchet du Grondin,24,M,Douala
14117,C19419,Marteau,Bricolage,5,38570,192850,1,Perdus,2020-08-24,0,5,0.89,Magasin,Mobile Money,Non,Adrienne Boutin,22,M,Douala
14118,C16822,Cartable,Papeterie,1,8936,8936,1,Potentiels,2021-12-06,0,1,0.39,Magasin,Mobile Money,Oui,Luc Le Goff,26,F,Garoua
14119,C59003,Pantalon,Textile,1,99928,99928,1,Perdus,2023-07-08,0,4,0.4,Magasin,Mobile Money,Non,Marianne-Marine Vidal,62,M,Ngaoundéré
14120,C13857,Huile 1L,Alimentaire,4,3826,15304,1,À risque,2023-09-25,0,2,0.4,Magasin,Carte bancaire,Non,Célina Baudry,35,M,Yaoundé
0,C09887,Cuisinière,Électroménager,0,0,0,0,À risque,2019-08-29,0,4,0.03,0,Mobile Money,Non,Gilbert Moreno,54,F,Yaoundé
14121,C17692,Savon,Hygiène,4,1267,5068,1,À risque,2023-09-02,0,2,0.42,Magasin,Mobile Money,Non,Anastasie Le Lebreton,65,M,Douala
14122,C09749,Biscuits,Alimentaire,4,726,2904,1,À risque,2023-11-07,0,2,0.13,Magasin,Carte bancaire,Non,Guillaume Bodin,46,F,Douala
0,C03883,Huile 1L,Alimentaire,0,0,0,0,À risque,2021-12-03,0,3,0.14,0,Mobile Money,Non,Aimé Royer,44,M,Maroua
14123,C44264,Rideaux,Maison,2,54847,109694,1,Potentiels,2022-12-13,0,5,0.89,Magasin,Mobile Money,Oui,Roland de Perrin,57,F,Douala
14124,C38436,Cahier,Papeterie,2,16080,32160,1,Fidèles,2019-05-11,0,4,0.1,Magasin,Carte bancaire,Non,Virginie Thierry,60,M,Yaoundé
14125,C22187,Table,Maison,1,15724,15724,1,Champions,2022-10-16,0,4,0.68,En ligne,Mobile Money,Non,Anouk Duhamel du Dijoux,56,F,Douala
14126,C41881,Gel douche,Hygiène,3,2677,8031,1,Fidèles,2022-01-01,0,1,0.39,Magasin,Espèces,Non,Marine Bernard,24,M,Bertoua
14127,C56079,Crayon,Papeterie,3,3665,10995,1,Potentiels,2019-12-21,0,1,0.55,Magasin,Espèces,Non,Patrick Renault,65,M,Bafoussam
0,C00026,Biscuits,Alimentaire,0,0,0,0,À risque,2022-07-23,0,1,0.01,0,Mobile Money,Oui,Bertrand Bonnet Le Marques,50,F,Garoua
14128,C04323,Rideaux,Maison,1,22555,22555,1,Potentiels,2019-04-03,0,3,0.69,Magasin,Espèces,Non,Arthur Rivière de la Millet,38,F,Yaoundé
14129,C29006,Réfrigérateur,Électroménager,1,50765,50765,1,Champions,2021-02-24,0,3,0.2,Magasin,Carte bancaire,Non,Gérard Verdier,31,M,Ngaoundéré
14130,C12754,Cahier,Papeterie,4,5396,21584,1,Perdus,2020-09-16,0,2,0.64,Magasin,Mobile Money,Non,René Le Regnier,28,F,Yaoundé
0,C36616,Huile 1L,Alimentaire,0,0,0,0,Champions,2019-10-22,0,4,0.42,0,Mobile Money,Non,Nicole Laurent,50,F,Garoua
14131,C54534,Jus naturel,Alimentaire,5,1399,6995,1,Perdus,2019-11-26,0,5,0.5,Magasin,Mobile Money,Oui,Martin Leblanc-Philippe,37,F,Bertoua
14132,C09333,Riz 5kg,Alimentaire,1,2840,2840,1,Champions,2020-12-17,0,5,0.52,En ligne,Mobile Money,Non,Chantal Meunier,45,F,Yaoundé
14133,C36144,Shampoing,Hygiène,4,5575,22300,1,À risque,2023-02-02,0,2,0.31,Magasin,Espèces,Non,Amélie-Élisabeth Boyer,67,F,Douala
14134,C15815,Shampoing,Hygiène,1,2874,2874,1,À risque,2020-10-16,0,1,0.81,Magasin,Mobile Money,Oui,Noël Guichard-Goncalves,48,F,Douala
14135,C36093,Jus naturel,Alimentaire,1,2112,2112,1,Perdus,2023-12-01,0,4,0.79,En ligne,Espèces,Non,Sébastien Grondin,61,F,Douala
14136,C19979,Abonnement Canal+,Services,4,15000,60000,1,À risque,2021-09-13,0,4,0.01,Magasin,Mobile Money,Non,Lorraine Colas Le Gomes,42,M,Douala
14137,C22822,Recharge mobile,Services,2,11642,23284,1,Champions,2019-01-03,0,4,0.95,Magasin,Mobile Money,Non,Alex Gérard,67,M,Douala
14138,C12150,Riz 5kg,Alimentaire,4,2031,8124,1,Potentiels,2020-03-17,0,2,0.13,Magasin,Mobile Money,Oui,Christophe Barre,33,F,Yaoundé
14139,C34262,Cahier,Papeterie,4,10487,41948,1,Perdus,2020-02-06,0,2,0.11,Magasin,Mobile Money,Non,Arnaude Berger de la Joseph,59,F,Yaoundé
14140,C03664,Recharge mobile,Services,1,64224,64224,1,Perdus,2019-03-13,0,2,0.99,Magasin,Mobile Money,Non,Joseph Huet,24,M,Douala
14141,C58204,Mixeur,Électroménager,4,140218,560872,1,Perdus,2023-08-03,0,2,0.08,Magasin,Mobile Money,Non,Nath du Lambert,62,M,Douala
14142,C11432,Biscuits,Alimentaire,4,4994,19976,1,Fidèles,2019-07-24,0,1,0.85,Magasin,Espèces,Non,Bernard-Roland Lebrun,25,F,Douala
14143,C15108,Abonnement Canal+,Services,4,20000,80000,1,Fidèles,2020-10-23,0,4,0.55,Magasin,Carte bancaire,Non,Michelle-Nathalie Rocher,43,F,Garoua
14144,C27308,Lait en poudre,Alimentaire,1,904,904,1,Fidèles,2022-06-25,0,5,0.32,Magasin,Mobile Money,Non,Chantal-Agnès Martin,29,M,Yaoundé
0,C33222,Biscuits,Alimentaire,0,0,0,0,À risque,2019-08-01,0,4,0.56,0,Carte bancaire,Non,Camille Paul du Martin,68,F,Yaoundé
14145,C01597,Matelas,Maison,5,59553,297765,1,À risque,2020-06-05,0,5,0.19,Magasin,Mobile Money,Non,Victoire Laurent,66,F,Bafoussam
14146,C28675,Ventilateur,Électroménager,3,228514,685542,1,Potentiels,2022-10-17,0,2,0.59,Magasin,Carte bancaire,Non,Vincent Joubert,50,F,Douala
14147,C36801,Sirop toux,Santé,4,22044,88176,1,Potentiels,2021-06-21,0,3,0.54,En ligne,Mobile Money,Non,Bernadette Lévêque,47,F,Yaoundé
14148,C00345,Smartphone,Électronique,2,465522,931044,1,Fidèles,2020-12-05,0,3,0.18,Magasin,Espèces,Non,Amélie Martinez de la Pruvost,34,F,Douala
14149,C16090,Réfrigérateur,Électroménager,5,243845,1219225,1,Potentiels,2021-12-15,0,3,0.44,Magasin,Espèces,Oui,Madeleine Caron,45,F,Garoua
14150,C01537,Shampoing,Hygiène,2,913,1826,1,À risque,2021-03-05,0,2,0.13,Mobile,Espèces,Non,Anaïs Bousquet,68,F,Bertoua
14151,C08072,Rideaux,Maison,4,92257,369028,1,Perdus,2022-11-05,0,5,0.86,Magasin,Mobile Money,Non,Joséphine Lemonnier,32,M,Douala
14152,C34287,Lait en poudre,Alimentaire,1,881,881,1,À risque,2023-05-05,0,4,0.67,Magasin,Mobile Money,Non,Marianne-Geneviève Payet,34,F,Yaoundé
14153,C25297,Cahier,Papeterie,5,10766,53830,1,À risque,2023-09-20,0,1,0.07,Magasin,Mobile Money,Non,Christiane Denis,30,M,Maroua
14154,C48821,Forfait Internet,Services,2,94090,188180,1,Perdus,2021-10-23,0,4,0.08,Magasin,Mobile Money,Non,Étienne Humbert,65,M,Douala
14155,C39944,Abonnement Canal+,Services,2,25000,50000,1,À risque,2022-05-06,0,1,0.62,Magasin,Mobile Money,Non,Capucine Chevallier,43,F,Yaoundé
14156,C21113,Gel douche,Hygiène,5,3364,16820,1,Fidèles,2022-04-18,0,1,0.74,Mobile,Mobile Money,Non,Alexandria du Lacombe,61,F,Yaoundé
14157,C16210,Lait en poudre,Alimentaire,2,2303,4606,1,Perdus,2023-01-28,0,1,0.14,Magasin,Espèces,Oui,Édouard Bruneau,25,M,Yaoundé
14158,C21090,Savon,Hygiène,5,5910,29550,1,Perdus,2019-07-23,0,4,0.5,Magasin,Espèces,Oui,Guy Camus-Valette,21,M,Douala
